# This file is called   force.dat
# Force-Deflection data for a beam and a bar
#x         y 
0.1         0.1720194983657091
0.2         0.1422719131599744
0.3         0.16261875784483124
0.4         0.16079844054952952
0.5         0.13755670725713698
0.6         0.12644975990039237
0.7         0.11993815897641244
0.8         0.09638231969260116
0.9         0.07204930526821124

